Time,Load,User,Temperature(F),Dew Point(F),Humidity(%),Wind,Wind Speed(mph),Wind Gust(mph),Pressure(in),Condition,01Low_temperature,02High_temperature,03High_humidty,04High_heat_and_humidty,05Damaging_Wind_Gusts,06Very_Damaging_Wind_Gusts,07Violent_Wind_Gusts,08Tropical_Storm,09Severe_Tropical_Storm,10Typhoon,11Strong_Typhoon,12Super_Typhoon,13Heavy_Rain,14Heavy_Rain_with_Windy,15Heavy_Rain_Shower,16Heavy_Rain_Shower_with_Windy,17Heavy_T_Storm,18Heavy_T_Storm_with_Windy,19Light_Sleet,20Light_Sleet_with_Windy
2018-05-24 00:15:00,0.4438,U330,81.25333333333333,76.44,82.16,SSW,5.804166666666667,0.0,29.97,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 00:30:00,0.4438,U330,81.23,76.25,82.14,SSW,5.545,0.0,30.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 00:45:00,0.4438,U330,81.20666666666668,76.06,82.13,SSW,5.285833333333334,0.0,30.03,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 01:00:00,0.5178,U330,81.18333333333334,75.87,82.11,SSW,5.026666666666667,0.0,30.06,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 01:15:00,0.3698,U330,81.16,75.68,82.1,SSW,4.7675,0.0,30.08,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 01:30:00,0.3698,U330,81.13666666666667,75.49,82.08,SSW,4.508333333333334,0.0,30.11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 01:45:00,0.2959,U330,81.11333333333334,75.3,82.07,SSW,4.249166666666667,0.0,30.14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 02:00:00,0.3698,U330,81.09,75.11,82.05,SSE,3.99,0.0,30.17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 02:15:00,0.3698,U330,81.18416666666667,75.2,82.37,SSE,3.991666666666666,0.0,30.12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 02:30:00,0.2959,U330,81.27833333333334,75.3,82.7,SSE,3.9933333333333336,0.0,30.06,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 02:45:00,0.4438,U330,81.3725,75.39,83.02,SSE,3.995,0.0,30.01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 03:00:00,0.5178,U330,81.46666666666667,75.49,83.35,SSE,3.9966666666666666,0.0,29.95,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 03:15:00,0.2959,U330,81.56083333333333,75.58,83.67,SSE,3.9983333333333335,0.0,29.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 03:30:00,0.2959,U330,81.655,75.68,84.0,SSE,4.0,0.0,29.84,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 03:45:00,0.3698,U330,81.74916666666667,75.77,84.32,SSE,4.001666666666667,0.0,29.79,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 04:00:00,0.3698,U330,81.84333333333333,75.86,84.64,SSE,4.003333333333333,0.0,29.74,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 04:15:00,0.3698,U330,81.9375,75.96,84.97,SSE,4.005,0.0,29.68,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 04:30:00,0.3698,U330,82.03166666666667,76.05,85.29,SSE,4.006666666666667,0.0,29.63,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 04:45:00,0.2959,U330,82.12583333333333,76.15,85.62,SSE,4.008333333333333,0.0,29.57,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 05:00:00,0.2959,U330,82.22,76.24,85.94,SE,4.01,0.0,29.52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 05:15:00,0.3698,U330,82.2325,76.22,85.12,SE,3.8441666666666654,0.0,29.55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 05:30:00,0.8876,U330,82.245,76.2,84.3,SE,3.678333333333333,0.0,29.58,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 05:45:00,1.0355,U330,82.2575,76.18,83.49,SE,3.5125,0.0,29.61,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 06:00:00,0.7396,U330,82.27,76.16,82.67,SE,3.3466666666666667,0.0,29.64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 06:15:00,0.3698,U330,82.2825,76.14,81.85,SE,3.180833333333333,0.0,29.67,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 06:30:00,0.8136,U330,82.295,76.11,81.04,SE,3.015,0.0,29.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 06:45:00,0.8136,U330,82.3075,76.09,80.22,SE,2.849166666666666,0.0,29.72,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 07:00:00,1.0355,U330,82.32000000000001,76.07,79.4,SE,2.6833333333333336,0.0,29.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 07:15:00,0.8876,U330,82.33250000000001,76.05,78.58,SE,2.5175,0.0,29.78,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 07:30:00,1.1834,U330,82.345,76.03,77.76,SE,2.3516666666666666,0.0,29.81,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 07:45:00,1.1095,U330,82.3575,76.01,76.95,SE,2.185833333333333,0.0,29.84,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 08:00:00,1.9231,U330,82.37,75.99,76.13,NNW,2.02,0.0,29.87,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 08:15:00,2.2189,U330,82.66166666666668,76.12,75.78,NNW,2.6083333333333334,0.0,29.89,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 08:30:00,5.0296,U330,82.95333333333333,76.26,75.42,NNW,3.1966666666666668,0.0,29.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 08:45:00,6.2131,U330,83.245,76.39,75.07,NNW,3.785,0.0,29.92,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 09:00:00,6.5829,U330,83.53666666666668,76.52,74.72,NNW,4.373333333333333,0.0,29.94,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 09:15:00,8.357999999999999,U330,83.82833333333333,76.65,74.37,NNW,4.961666666666667,0.0,29.95,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 09:30:00,9.8373,U330,84.12,76.78,74.02,NNW,5.550000000000001,0.0,29.97,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 09:45:00,11.9823,U330,84.41166666666668,76.92,73.66,NNW,6.138333333333334,0.0,29.99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 10:00:00,13.0918,U330,84.70333333333333,77.05,73.31,NNW,6.726666666666667,0.0,30.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 10:15:00,14.3492,U330,84.995,77.18,72.96,NNW,7.314999999999999,0.0,30.02,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 10:30:00,13.7575,U330,85.28666666666668,77.32,72.6,NNW,7.903333333333334,0.0,30.04,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 10:45:00,13.9794,U330,85.57833333333333,77.45,72.25,NNW,8.491666666666667,0.0,30.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 11:00:00,14.9409,U330,85.87,77.58,71.9,W,9.08,0.0,30.07,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
